review_id,user_id,movie_id,review_text,sentiment
3902,345,34,The story was gripping from start to finish. Loved every single minute.,positive
3903,337,5,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
3904,52,494,A cinematic experience like no other. Todd Phillips outdid himself completely.,positive
3905,400,468,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
3906,482,356,The first half was engaging but the second half lost momentum.,neutral
3907,394,62,Average entertainer. Will appeal to fans of Dhanush mostly.,neutral
3908,361,335,Leonardo DiCaprio delivered a career-best performance. An absolute must-watch!,positive
3909,499,228,Aamir Khan was magnetic on screen. Could not take my eyes off the film.,positive
3910,338,177,A cinematic experience like no other. Karan Johar outdid himself completely.,positive
3911,24,191,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
3912,26,321,One of the most enjoyable films of the year. Simply superb work!,positive
3913,129,33,This is what cinema is all about. Vikram at his absolute best.,positive
3914,462,236,Ranbir Kapoor tried hard but the script was absolutely terrible to work with.,negative
3915,466,370,Absolutely loved this movie! Chris Hemsworth was outstanding in every scene.,positive
3916,411,205,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
3917,422,8,Shankar completely lost the plot here. A massive disappointment.,negative
3918,489,53,Watched it twice already and loved it both times. Pure gold!,positive
3919,428,65,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
3920,297,360,One of the most enjoyable films of the year. Simply superb work!,positive
3921,144,454,Some brilliant scenes but overall just average cinema fare.,neutral
3922,93,420,Great entertainment with a strong emotional core. Highly loved it.,positive
3923,424,486,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
3924,317,216,Mixed feelings about this one. Has its moments but falls short.,neutral
3925,75,198,Great entertainment with a strong emotional core. Highly loved it.,positive
3926,412,125,One of the most enjoyable films of the year. Simply superb work!,positive
3927,133,153,One of the most enjoyable films of the year. Simply superb work!,positive
3928,353,88,Heart-touching story with incredible acting. A film for the ages.,positive
3929,170,111,One of the best films I have seen in years. Highly recommended to everyone!,positive
3930,489,397,One of the best films I have seen in years. Highly recommended to everyone!,positive
3931,132,470,Gal Gadot was magnetic on screen. Could not take my eyes off the film.,positive
3932,39,433,Henry Cavill was good but the screenplay really needed more work overall.,neutral
3933,368,480,Watched it twice already and loved it both times. Pure gold!,positive
3934,211,27,Mixed feelings about this one. Has its moments but falls short.,neutral
3935,267,485,One of the most enjoyable films of the year. Simply superb work!,positive
3936,213,209,Watched it twice already and loved it both times. Pure gold!,positive
3937,211,91,Fantastic movie with brilliant performances from the entire cast.,positive
3938,268,477,Ezra Miller was good but the screenplay really needed more work overall.,neutral
3939,211,436,Absolutely loved this movie! Joaquin Phoenix was outstanding in every scene.,positive
3940,141,437,Cathy Yan completely lost the plot here. A massive disappointment.,negative
3941,464,272,Leonardo DiCaprio delivered a career-best performance. An absolute must-watch!,positive
3942,363,362,Average entertainer. Will appeal to fans of Paul Rudd mostly.,neutral
3943,489,154,Watchable once but nothing particularly extraordinary about it.,neutral
3944,139,465,Great entertainment with a strong emotional core. Highly loved it.,positive
3945,349,199,Some brilliant scenes but overall just average cinema fare.,neutral
3946,299,90,Brilliant direction by Shankar. A true masterpiece of cinema.,positive
3947,351,169,Mixed feelings about this one. Has its moments but falls short.,neutral
3948,74,386,Heart-touching story with incredible acting. A film for the ages.,positive
3949,278,365,Not bad but had some noticeable pacing issues in the second half.,neutral
3950,350,186,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
3951,55,48,Average entertainer. Will appeal to fans of Ajith Kumar mostly.,neutral
3952,188,385,Some good moments scattered throughout but overall just mediocre.,neutral
3953,190,281,Robert Downey Jr was magnetic on screen. Could not take my eyes off the film.,positive
3954,375,19,Decent movie but not the best I have seen this year. Average overall.,neutral
3955,188,310,One of the best films I have seen in years. Highly recommended to everyone!,positive
3956,458,22,This movie completely blew my mind. Sukumar is a true genius.,positive
3957,161,414,Absolutely loved this movie! Paul Rudd was outstanding in every scene.,positive
3958,214,437,Decent effort from the team but falls short of high expectations.,neutral
3959,177,116,Okay for a one-time watch. Nothing very memorable about the story.,neutral
3960,207,151,This is what cinema is all about. Salman Khan at his absolute best.,positive
3961,390,280,Heart-touching story with incredible acting. A film for the ages.,positive
3962,256,497,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
3963,224,31,Fantastic movie with brilliant performances from the entire cast.,positive
3964,129,285,Okay for a one-time watch. Nothing very memorable about the story.,neutral
3965,235,232,Great entertainment with a strong emotional core. Highly loved it.,positive
3966,391,308,This is what cinema is all about. Matt Damon at his absolute best.,positive
3967,149,443,Absolutely loved this movie! Zachary Levi was outstanding in every scene.,positive
3968,13,439,Watched it twice already and loved it both times. Pure gold!,positive
3969,468,371,Average entertainer. Will appeal to fans of Chris Hemsworth mostly.,neutral
3970,178,348,One of the best films I have seen in years. Highly recommended to everyone!,positive
3971,67,148,This is what cinema is all about. Jr NTR at his absolute best.,positive
3972,297,175,Terrible pacing and very weak characters. Would not recommend to anyone.,negative
3973,102,368,Benedict Cumberbatch was magnetic on screen. Could not take my eyes off the film.,positive
3974,172,126,This is what cinema is all about. Allu Arjun at his absolute best.,positive
3975,409,370,Brilliant direction by Scott Derrickson. A true masterpiece of cinema.,positive
3976,127,100,Brilliant direction by S.S. Rajamouli. A true masterpiece of cinema.,positive
3977,52,365,One of the best films I have seen in years. Highly recommended to everyone!,positive
3978,177,392,Watched it twice already and loved it both times. Pure gold!,positive
3979,136,190,The story was gripping from start to finish. Loved every single minute.,positive
3980,422,210,The story was gripping from start to finish. Loved every single minute.,positive
3981,334,32,One of the worst movies I have watched this entire year. Skip it.,negative
3982,160,416,A cinematic experience like no other. Joe Russo outdid himself completely.,positive
3983,100,160,Decent effort from the team but falls short of high expectations.,neutral
3984,329,227,One of the most enjoyable films of the year. Simply superb work!,positive
3985,457,486,Average entertainer. Will appeal to fans of Ben Affleck mostly.,neutral
3986,291,2,This movie completely blew my mind. Mani Ratnam is a true genius.,positive
3987,415,35,It was okay. Some parts were good but the film felt a bit too long.,neutral
3988,195,64,Absolutely loved this movie! Vikram was outstanding in every scene.,positive
3989,391,327,Not bad but not great either. Just a regular commercial movie.,neutral
3990,322,489,Decent effort from the team but falls short of high expectations.,neutral
3991,140,187,The story was gripping from start to finish. Loved every single minute.,positive
3992,96,348,Dwayne Johnson delivered a career-best performance. An absolute must-watch!,positive
3993,473,214,Great entertainment with a strong emotional core. Highly loved it.,positive
3994,96,131,Some brilliant scenes but overall just average cinema fare.,neutral
3995,480,166,Aamir Khan was magnetic on screen. Could not take my eyes off the film.,positive
3996,234,481,A cinematic experience like no other. James Wan outdid himself completely.,positive
3997,16,383,One of the best films I have seen in years. Highly recommended to everyone!,positive
3998,259,38,Brilliant direction by Gautham Menon. A true masterpiece of cinema.,positive
3999,280,72,Vikram was magnetic on screen. Could not take my eyes off the film.,positive
4000,386,366,Fantastic movie with brilliant performances from the entire cast.,positive
4001,40,66,Lokesh Kanagaraj tried something different but it did not fully work out.,neutral
4002,5,298,One of the most enjoyable films of the year. Simply superb work!,positive
4003,28,442,This is what cinema is all about. Henry Cavill at his absolute best.,positive
4004,294,298,Fantastic movie with brilliant performances from the entire cast.,positive
4005,383,343,One of the most enjoyable films of the year. Simply superb work!,positive
4006,100,115,Okay for a one-time watch. Nothing very memorable about the story.,neutral
4007,161,439,A cinematic experience like no other. Patty Jenkins outdid himself completely.,positive
4008,465,366,The story was gripping from start to finish. Loved every single minute.,positive
4009,419,111,Absolutely loved this movie! Allu Arjun was outstanding in every scene.,positive
4010,417,236,Rajkumar Hirani tried something different but it did not fully work out.,neutral
4011,374,142,This is what cinema is all about. Mahesh Babu at his absolute best.,positive
4012,122,85,Mixed feelings about this one. Has its moments but falls short.,neutral
4013,275,434,Joaquin Phoenix delivered a career-best performance. An absolute must-watch!,positive
4014,61,13,This movie completely blew my mind. Vamshi Paidipally is a true genius.,positive
4015,423,89,This is what cinema is all about. Ajith Kumar at his absolute best.,positive
4016,144,53,One of the best films I have seen in years. Highly recommended to everyone!,positive
4017,297,103,The first half was engaging but the second half lost momentum.,neutral
4018,405,27,Decent movie but not the best I have seen this year. Average overall.,neutral
4019,58,66,The first half was engaging but the second half lost momentum.,neutral
4020,33,461,The story was gripping from start to finish. Loved every single minute.,positive
4021,33,258,A cinematic experience like no other. David Fincher outdid himself completely.,positive
4022,200,152,Heart-touching story with incredible acting. A film for the ages.,positive
4023,427,360,One of the most enjoyable films of the year. Simply superb work!,positive
4024,496,288,Okay for a one-time watch. Nothing very memorable about the story.,neutral
4025,304,146,Average entertainer. Will appeal to fans of Suriya mostly.,neutral
4026,444,105,Jr NTR was magnetic on screen. Could not take my eyes off the film.,positive
4027,164,270,Great entertainment with a strong emotional core. Highly loved it.,positive
4028,368,440,One of the most enjoyable films of the year. Simply superb work!,positive
4029,373,390,This is what cinema is all about. Scarlett Johansson at his absolute best.,positive
4030,102,382,Heart-touching story with incredible acting. A film for the ages.,positive
4031,117,339,Heart-touching story with incredible acting. A film for the ages.,positive
4032,294,174,Not worth watching at all. Save your time and skip this completely.,negative
4033,64,164,Brilliant direction by Zoya Akhtar. A true masterpiece of cinema.,positive
4034,390,425,Mixed feelings about this one. Has its moments but falls short.,neutral
4035,196,278,One of the best films I have seen in years. Highly recommended to everyone!,positive
4036,48,464,Joaquin Phoenix was magnetic on screen. Could not take my eyes off the film.,positive
4037,403,383,This is what cinema is all about. Chris Evans at his absolute best.,positive
4038,299,91,This is what cinema is all about. Allu Arjun at his absolute best.,positive
4039,164,447,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
4040,145,111,The first half was engaging but the second half lost momentum.,neutral
4041,283,492,Some brilliant scenes but overall just average cinema fare.,neutral
4042,257,440,This is what cinema is all about. Gal Gadot at his absolute best.,positive
4043,239,319,Absolutely loved this movie! Tom Cruise was outstanding in every scene.,positive
4044,121,306,This is what cinema is all about. Tom Cruise at his absolute best.,positive
4045,85,475,Watched it twice already and loved it both times. Pure gold!,positive
4046,88,12,"Poor writing, poor direction, poor editing. Nothing works in this film.",negative
4047,221,187,Heart-touching story with incredible acting. A film for the ages.,positive
4048,296,29,Ram Charan was good but the screenplay really needed more work overall.,neutral
4049,432,93,Vikram was good but the screenplay really needed more work overall.,neutral
4050,224,28,Fantastic movie with brilliant performances from the entire cast.,positive
4051,98,415,Chris Evans was magnetic on screen. Could not take my eyes off the film.,positive
4052,131,155,Great entertainment with a strong emotional core. Highly loved it.,positive
4053,383,84,A cinematic experience like no other. Gautham Menon outdid himself completely.,positive
4054,211,486,Fantastic movie with brilliant performances from the entire cast.,positive
4055,423,102,This is what cinema is all about. Mahesh Babu at his absolute best.,positive
4056,186,482,Fantastic movie with brilliant performances from the entire cast.,positive
4057,58,277,Tom Cruise was magnetic on screen. Could not take my eyes off the film.,positive
4058,180,462,Watchable once but nothing particularly extraordinary about it.,neutral
4059,126,169,Not bad but not great either. Just a regular commercial movie.,neutral
4060,492,473,Heart-touching story with incredible acting. A film for the ages.,positive
4061,28,467,Good acting but the story could have been developed much better.,neutral
4062,260,391,Fantastic movie with brilliant performances from the entire cast.,positive
4063,89,181,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
4064,485,182,A cinematic experience like no other. Rohit Shetty outdid himself completely.,positive
4065,184,48,Ajith Kumar was magnetic on screen. Could not take my eyes off the film.,positive
4066,213,382,Fantastic movie with brilliant performances from the entire cast.,positive
4067,79,354,Heart-touching story with incredible acting. A film for the ages.,positive
4068,13,357,Okay for a one-time watch. Nothing very memorable about the story.,neutral
4069,57,242,Fantastic movie with brilliant performances from the entire cast.,positive
4070,413,383,This movie completely blew my mind. Taika Waititi is a true genius.,positive
4071,380,58,Fantastic movie with brilliant performances from the entire cast.,positive
4072,267,141,Jr NTR was magnetic on screen. Could not take my eyes off the film.,positive
4073,105,456,One of the best films I have seen in years. Highly recommended to everyone!,positive
4074,217,187,Fantastic movie with brilliant performances from the entire cast.,positive
4075,153,280,Watched it twice already and loved it both times. Pure gold!,positive
4076,11,50,The trailer was far better than the actual movie. Felt cheated.,negative
4077,59,385,Paul Rudd delivered a career-best performance. An absolute must-watch!,positive
4078,174,468,Watched it twice already and loved it both times. Pure gold!,positive
4079,14,178,The story was gripping from start to finish. Loved every single minute.,positive
4080,309,37,One of the most enjoyable films of the year. Simply superb work!,positive
4081,96,149,Great entertainment with a strong emotional core. Highly loved it.,positive
4082,222,55,This movie completely blew my mind. Murugadoss is a true genius.,positive
4083,454,15,A cinematic experience like no other. Sukumar outdid himself completely.,positive
4084,168,390,The story was gripping from start to finish. Loved every single minute.,positive
4085,386,19,Absolutely loved this movie! Ajith Kumar was outstanding in every scene.,positive
4086,96,171,The first half was engaging but the second half lost momentum.,neutral
4087,91,425,This is what cinema is all about. Chris Evans at his absolute best.,positive
4088,111,228,Not bad but not great either. Just a regular commercial movie.,neutral
4089,144,85,One of the most enjoyable films of the year. Simply superb work!,positive
4090,171,126,Absolutely loved this movie! Allu Arjun was outstanding in every scene.,positive
4091,278,426,Left the theater midway. That should say everything about this film.,negative
4092,18,115,It was okay. Some parts were good but the film felt a bit too long.,neutral
4093,1,87,Great entertainment with a strong emotional core. Highly loved it.,positive
4094,270,85,Vikram was good but the screenplay really needed more work overall.,neutral
4095,365,156,Great entertainment with a strong emotional core. Highly loved it.,positive
4096,493,29,Okay for a one-time watch. Nothing very memorable about the story.,neutral
4097,243,355,Not bad but had some noticeable pacing issues in the second half.,neutral
4098,246,185,Okay for a one-time watch. Nothing very memorable about the story.,neutral
4099,87,442,One of the most enjoyable films of the year. Simply superb work!,positive
4100,112,204,One of the most enjoyable films of the year. Simply superb work!,positive
4101,11,145,Heart-touching story with incredible acting. A film for the ages.,positive
4102,44,239,Watched it twice already and loved it both times. Pure gold!,positive
4103,37,185,A cinematic experience like no other. Rajkumar Hirani outdid himself completely.,positive
4104,445,174,Farhan Akhtar tried something different but it did not fully work out.,neutral
4105,157,183,Heart-touching story with incredible acting. A film for the ages.,positive
4106,263,81,Ram Charan delivered a career-best performance. An absolute must-watch!,positive
4107,443,324,The trailer was far better than the actual movie. Felt cheated.,negative
4108,73,144,Ram Charan delivered a career-best performance. An absolute must-watch!,positive
4109,256,442,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
4110,363,386,Great entertainment with a strong emotional core. Highly loved it.,positive
4111,62,52,Vijay was magnetic on screen. Could not take my eyes off the film.,positive
4112,21,48,Not bad but not great either. Just a regular commercial movie.,neutral
4113,230,433,Francis Lawrence tried something different but it did not fully work out.,neutral
4114,378,359,James Gunn tried something different but it did not fully work out.,neutral
4115,109,15,Kamal Haasan delivered a career-best performance. An absolute must-watch!,positive
4116,238,402,Some good moments scattered throughout but overall just mediocre.,neutral
4117,312,427,Watched it twice already and loved it both times. Pure gold!,positive
4118,33,256,Tom Cruise delivered a career-best performance. An absolute must-watch!,positive
4119,224,67,Mahesh Babu delivered a career-best performance. An absolute must-watch!,positive
4120,56,210,One of the best films I have seen in years. Highly recommended to everyone!,positive
4121,376,47,Some good moments scattered throughout but overall just mediocre.,neutral
4122,19,215,Absolutely loved this movie! Ranveer Singh was outstanding in every scene.,positive
4123,9,407,Great entertainment with a strong emotional core. Highly loved it.,positive
4124,69,339,This movie completely blew my mind. David Fincher is a true genius.,positive
4125,402,482,One of the most enjoyable films of the year. Simply superb work!,positive
4126,21,422,Not bad but not great either. Just a regular commercial movie.,neutral
4127,473,257,Heart-touching story with incredible acting. A film for the ages.,positive
4128,430,210,Brilliant direction by Rohit Shetty. A true masterpiece of cinema.,positive
4129,413,248,A cinematic experience like no other. Farhan Akhtar outdid himself completely.,positive
4130,209,492,One of the worst movies I have watched this entire year. Skip it.,negative
4131,65,263,Brilliant direction by J.J. Abrams. A true masterpiece of cinema.,positive
4132,222,453,Some brilliant scenes but overall just average cinema fare.,neutral
4133,447,350,Tom Cruise was magnetic on screen. Could not take my eyes off the film.,positive
4134,2,119,Watched it twice already and loved it both times. Pure gold!,positive
4135,171,299,This is what cinema is all about. Keanu Reeves at his absolute best.,positive
4136,34,458,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
4137,321,33,Not bad but had some noticeable pacing issues in the second half.,neutral
4138,422,73,Gautham Menon tried something different but it did not fully work out.,neutral
4139,56,435,The story was gripping from start to finish. Loved every single minute.,positive
4140,422,17,Not bad but had some noticeable pacing issues in the second half.,neutral
4141,456,309,Watched it twice already and loved it both times. Pure gold!,positive
4142,293,332,Mixed feelings about this one. Has its moments but falls short.,neutral
4143,401,472,Heart-touching story with incredible acting. A film for the ages.,positive
4144,449,163,Watchable once but nothing particularly extraordinary about it.,neutral
4145,327,462,Okay for a one-time watch. Nothing very memorable about the story.,neutral
4146,61,53,Decent movie but not the best I have seen this year. Average overall.,neutral
4147,354,271,The first half was engaging but the second half lost momentum.,neutral
4148,499,366,This movie completely blew my mind. Joe Russo is a true genius.,positive
4149,85,8,It was okay. Some parts were good but the film felt a bit too long.,neutral
4150,411,481,This is what cinema is all about. Joaquin Phoenix at his absolute best.,positive
4151,433,149,Watched it twice already and loved it both times. Pure gold!,positive
4152,323,387,A cinematic experience like no other. Taika Waititi outdid himself completely.,positive
4153,204,230,Not bad but had some noticeable pacing issues in the second half.,neutral
4154,32,156,Could not sit through the whole thing. The story was very poorly written.,negative
4155,203,447,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
4156,82,149,Okay for a one-time watch. Nothing very memorable about the story.,neutral
4157,369,48,S.S. Rajamouli tried something different but it did not fully work out.,neutral
4158,284,190,This is what cinema is all about. Akshay Kumar at his absolute best.,positive
4159,491,161,Decent effort from the team but falls short of high expectations.,neutral
4160,471,67,The story was gripping from start to finish. Loved every single minute.,positive
4161,28,274,This is what cinema is all about. Robert Downey Jr at his absolute best.,positive
4162,266,392,One of the most enjoyable films of the year. Simply superb work!,positive
4163,356,473,Fantastic movie with brilliant performances from the entire cast.,positive
4164,210,139,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
4165,492,454,Left the theater midway. That should say everything about this film.,negative
4166,183,315,Martin Scorsese tried something different but it did not fully work out.,neutral
4167,142,274,A cinematic experience like no other. Steven Spielberg outdid himself completely.,positive
4168,95,283,Heart-touching story with incredible acting. A film for the ages.,positive
4169,392,48,Okay for a one-time watch. Nothing very memorable about the story.,neutral
4170,259,408,A cinematic experience like no other. Scott Derrickson outdid himself completely.,positive
4171,150,330,Absolutely loved this movie! Matt Damon was outstanding in every scene.,positive
4172,13,281,Great entertainment with a strong emotional core. Highly loved it.,positive
4173,290,149,Watched it twice already and loved it both times. Pure gold!,positive
4174,281,103,Not worth watching at all. Save your time and skip this completely.,negative
4175,130,9,A cinematic experience like no other. S.S. Rajamouli outdid himself completely.,positive
4176,33,102,Watched it twice already and loved it both times. Pure gold!,positive
4177,193,195,One of the most enjoyable films of the year. Simply superb work!,positive
4178,241,365,This movie completely blew my mind. Taika Waititi is a true genius.,positive
4179,394,137,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
4180,469,15,Decent effort from the team but falls short of high expectations.,neutral
4181,394,17,Heart-touching story with incredible acting. A film for the ages.,positive
4182,59,160,Watchable once but nothing particularly extraordinary about it.,neutral
4183,75,73,Great entertainment with a strong emotional core. Highly loved it.,positive
4184,186,25,Decent effort from the team but falls short of high expectations.,neutral
4185,140,305,The trailer was far better than the actual movie. Felt cheated.,negative
4186,270,62,The story was gripping from start to finish. Loved every single minute.,positive
4187,358,415,Not bad but not great either. Just a regular commercial movie.,neutral
4188,426,403,Robert Downey Jr was magnetic on screen. Could not take my eyes off the film.,positive
4189,6,71,Great entertainment with a strong emotional core. Highly loved it.,positive
4190,223,449,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
4191,307,32,One of the worst movies I have watched this entire year. Skip it.,negative
4192,277,80,Prabhas was magnetic on screen. Could not take my eyes off the film.,positive
4193,166,494,Watched it twice already and loved it both times. Pure gold!,positive
4194,360,46,Fantastic movie with brilliant performances from the entire cast.,positive
4195,365,124,One of the best films I have seen in years. Highly recommended to everyone!,positive
4196,390,291,This movie completely blew my mind. David Fincher is a true genius.,positive
4197,322,270,Great entertainment with a strong emotional core. Highly loved it.,positive
4198,302,217,Fantastic movie with brilliant performances from the entire cast.,positive
4199,18,332,Not bad but had some noticeable pacing issues in the second half.,neutral
4200,285,481,Heart-touching story with incredible acting. A film for the ages.,positive
4201,478,429,Ezra Miller was good but the screenplay really needed more work overall.,neutral
4202,427,297,Matt Damon delivered a career-best performance. An absolute must-watch!,positive
4203,30,182,Varun Dhawan was magnetic on screen. Could not take my eyes off the film.,positive
4204,214,168,Absolutely loved this movie! Shah Rukh Khan was outstanding in every scene.,positive
4205,112,402,Great entertainment with a strong emotional core. Highly loved it.,positive
4206,378,467,"Poor writing, poor direction, poor editing. Nothing works in this film.",negative
4207,163,315,A cinematic experience like no other. Martin Scorsese outdid himself completely.,positive
4208,17,171,Hrithik Roshan was good but the screenplay really needed more work overall.,neutral
4209,356,451,Absolutely loved this movie! Ezra Miller was outstanding in every scene.,positive
4210,355,334,Great entertainment with a strong emotional core. Highly loved it.,positive
4211,314,303,Keanu Reeves was magnetic on screen. Could not take my eyes off the film.,positive
4212,336,265,Dwayne Johnson was magnetic on screen. Could not take my eyes off the film.,positive
4213,173,105,One of the best films I have seen in years. Highly recommended to everyone!,positive
4214,322,314,The trailer was far better than the actual movie. Felt cheated.,negative
4215,67,18,Jr NTR was magnetic on screen. Could not take my eyes off the film.,positive
4216,159,363,Heart-touching story with incredible acting. A film for the ages.,positive
4217,146,134,Great entertainment with a strong emotional core. Highly loved it.,positive
4218,387,406,Great entertainment with a strong emotional core. Highly loved it.,positive
4219,98,465,This movie completely blew my mind. Todd Phillips is a true genius.,positive
4220,143,461,One of the best films I have seen in years. Highly recommended to everyone!,positive
4221,153,202,This is what cinema is all about. Hrithik Roshan at his absolute best.,positive
4222,198,30,This is what cinema is all about. Mahesh Babu at his absolute best.,positive
4223,206,265,Martin Scorsese tried something different but it did not fully work out.,neutral
4224,178,373,Chris Evans was magnetic on screen. Could not take my eyes off the film.,positive
4225,214,14,Some good moments scattered throughout but overall just mediocre.,neutral
4226,118,66,Ajith Kumar was good but the screenplay really needed more work overall.,neutral
4227,53,177,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
4228,238,58,Kamal Haasan was magnetic on screen. Could not take my eyes off the film.,positive
4229,424,120,Absolutely loved this movie! Jr NTR was outstanding in every scene.,positive
4230,382,206,Ranbir Kapoor was magnetic on screen. Could not take my eyes off the film.,positive
4231,400,67,Mahesh Babu was magnetic on screen. Could not take my eyes off the film.,positive
4232,15,231,Absolutely loved this movie! Aamir Khan was outstanding in every scene.,positive
4233,441,466,Great entertainment with a strong emotional core. Highly loved it.,positive
4234,35,285,Decent effort from the team but falls short of high expectations.,neutral
4235,120,165,Fantastic movie with brilliant performances from the entire cast.,positive
4236,152,266,The story was gripping from start to finish. Loved every single minute.,positive
4237,128,276,This movie completely blew my mind. Denis Villeneuve is a true genius.,positive
4238,321,482,One of the most enjoyable films of the year. Simply superb work!,positive
4239,140,359,Chadwick Boseman tried hard but the script was absolutely terrible to work with.,negative
4240,186,73,Brilliant direction by Gautham Menon. A true masterpiece of cinema.,positive
4241,240,414,The story was gripping from start to finish. Loved every single minute.,positive
4242,73,445,The story was gripping from start to finish. Loved every single minute.,positive
4243,225,126,The first half was engaging but the second half lost momentum.,neutral
4244,476,416,A cinematic experience like no other. Joe Russo outdid himself completely.,positive
4245,114,417,Waste of a good cast on a poorly written and badly executed story.,negative
4246,226,95,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
4247,345,8,Overrated and underwhelming. Not worth all the hype it received at all.,negative
4248,190,36,Absolutely loved this movie! Allu Arjun was outstanding in every scene.,positive
4249,59,177,The story was gripping from start to finish. Loved every single minute.,positive
4250,451,484,Not bad but not great either. Just a regular commercial movie.,neutral
4251,209,497,The story was gripping from start to finish. Loved every single minute.,positive
4252,251,2,This movie completely blew my mind. Mani Ratnam is a true genius.,positive
4253,272,137,One of the most enjoyable films of the year. Simply superb work!,positive
4254,297,76,One of the most enjoyable films of the year. Simply superb work!,positive
4255,117,410,One of the most enjoyable films of the year. Simply superb work!,positive
4256,407,8,Terrible pacing and very weak characters. Would not recommend to anyone.,negative
4257,57,482,Good acting but the story could have been developed much better.,neutral
4258,226,201,Waste of a good cast on a poorly written and badly executed story.,negative
4259,459,344,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
4260,74,52,Mani Ratnam tried something different but it did not fully work out.,neutral
4261,144,242,Average entertainer. Will appeal to fans of Ranbir Kapoor mostly.,neutral
4262,335,212,Absolutely loved this movie! Akshay Kumar was outstanding in every scene.,positive
4263,313,43,A cinematic experience like no other. Trivikram outdid himself completely.,positive
4264,483,211,Brilliant direction by Farhan Akhtar. A true masterpiece of cinema.,positive
4265,192,249,Could not sit through the whole thing. The story was very poorly written.,negative
4266,277,363,One of the best films I have seen in years. Highly recommended to everyone!,positive
4267,273,467,The trailer was far better than the actual movie. Felt cheated.,negative
4268,439,363,Brilliant direction by Scott Derrickson. A true masterpiece of cinema.,positive
4269,93,54,This is what cinema is all about. Ram Charan at his absolute best.,positive
4270,459,328,Heart-touching story with incredible acting. A film for the ages.,positive
4271,181,192,Rajkumar Hirani tried something different but it did not fully work out.,neutral
4272,335,183,Average entertainer. Will appeal to fans of Ranveer Singh mostly.,neutral
4273,340,296,This movie completely blew my mind. Denis Villeneuve is a true genius.,positive
4274,495,422,Watchable once but nothing particularly extraordinary about it.,neutral
4275,389,230,Ranveer Singh was good but the screenplay really needed more work overall.,neutral
4276,452,300,Brilliant direction by Christopher Nolan. A true masterpiece of cinema.,positive
4277,71,274,Great entertainment with a strong emotional core. Highly loved it.,positive
4278,36,485,Could not sit through the whole thing. The story was very poorly written.,negative
4279,491,434,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
4280,60,193,The first half was engaging but the second half lost momentum.,neutral
4281,202,424,Robert Downey Jr was magnetic on screen. Could not take my eyes off the film.,positive
4282,94,193,A cinematic experience like no other. Zoya Akhtar outdid himself completely.,positive
4283,393,200,Watchable once but nothing particularly extraordinary about it.,neutral
4284,333,76,Watched it twice already and loved it both times. Pure gold!,positive
4285,234,79,One of the best films I have seen in years. Highly recommended to everyone!,positive
4286,417,477,Ezra Miller delivered a career-best performance. An absolute must-watch!,positive
4287,253,48,Not worth watching at all. Save your time and skip this completely.,negative
4288,14,167,Great entertainment with a strong emotional core. Highly loved it.,positive
4289,297,408,Brilliant direction by Scott Derrickson. A true masterpiece of cinema.,positive
4290,130,393,Chadwick Boseman delivered a career-best performance. An absolute must-watch!,positive
4291,447,282,One of the most enjoyable films of the year. Simply superb work!,positive
4292,60,425,James Gunn completely lost the plot here. A massive disappointment.,negative
4293,153,61,Absolutely loved this movie! Prabhas was outstanding in every scene.,positive
4294,169,249,Varun Dhawan was good but the screenplay really needed more work overall.,neutral
4295,216,354,Brilliant direction by Taika Waititi. A true masterpiece of cinema.,positive
4296,79,208,Good acting but the story could have been developed much better.,neutral
4297,191,195,Ranbir Kapoor was good but the screenplay really needed more work overall.,neutral
4298,488,91,Allu Arjun delivered a career-best performance. An absolute must-watch!,positive
4299,428,20,The plot made absolutely no sense. Very confusing and excessively boring.,negative
4300,64,91,Great entertainment with a strong emotional core. Highly loved it.,positive
4301,87,48,Boring and completely predictable. Totally wasted my time and money.,negative
4302,341,14,Not bad but had some noticeable pacing issues in the second half.,neutral
4303,44,231,This movie completely blew my mind. Kabir Khan is a true genius.,positive
4304,323,211,Watched it twice already and loved it both times. Pure gold!,positive
