movie_id,title,industry,language,genres,main_actor,director,release_year,rating_avg,popularity_score,description,poster_url
421,Iron Man Legacy,Marvel,English,Comedy|Drama,Scarlett Johansson,Scott Derrickson,2011,3.7,56,A laugh-out-loud comedy that finds joy in life's most chaotic moments.,https://movieposters.example.com/poster_421.jpg
422,Spider-Man Reborn,Marvel,English,Horror|Crime,Paul Rudd,Anthony Russo,2022,3.0,36,A spine-chilling horror that blurs the line between the living and dead.,https://movieposters.example.com/poster_422.jpg
423,Iron Man Unleashed,Marvel,English,Fantasy|Adventure,Scarlett Johansson,Peyton Reed,2017,3.7,59,A young hero rises to fulfill a destiny written in the stars.,https://movieposters.example.com/poster_423.jpg
424,Doctor Strange 2,Marvel,English,Sci-Fi|Action,Robert Downey Jr,Anthony Russo,2007,4.8,75,"In a world transformed by technology, one man fights for what remains human.",https://movieposters.example.com/poster_424.jpg
425,Spider-Man Returns,Marvel,English,Sci-Fi|Thriller,Chris Evans,James Gunn,2019,3.3,55,Humanity's last hope lies in a mission beyond the stars.,https://movieposters.example.com/poster_425.jpg
426,Justice League Storm,DC,English,Comedy|Romance,Henry Cavill,Patty Jenkins,2010,3.0,45,A laugh-out-loud comedy that finds joy in life's most chaotic moments.,https://movieposters.example.com/poster_426.jpg
427,Justice League Reborn,DC,English,Drama|Thriller,Henry Cavill,Cathy Yan,2019,3.5,45,"A powerful human drama exploring love, loss, and the courage to rebuild.",https://movieposters.example.com/poster_427.jpg
428,The Flash Rising,DC,English,Action|Drama,Gal Gadot,Andy Muschietti,2005,4.1,82,A high-octane thriller packed with breathtaking stunts and edge-of-seat moments.,https://movieposters.example.com/poster_428.jpg
429,Aquaman Rising,DC,English,Fantasy|Drama,Ezra Miller,Andy Muschietti,2022,3.2,42,A young hero rises to fulfill a destiny written in the stars.,https://movieposters.example.com/poster_429.jpg
430,Joker Reborn,DC,English,Crime|Action,Ezra Miller,Patty Jenkins,2001,3.4,47,"In the city's underworld, loyalty is the only currency that matters.",https://movieposters.example.com/poster_430.jpg
431,Wonder Woman War,DC,English,Action|Crime,Gal Gadot,Zack Snyder,2011,3.1,60,An explosive action saga where the hero battles impossible odds to save the world.,https://movieposters.example.com/poster_431.jpg
432,Black Adam 3,DC,English,Action|Thriller,Zachary Levi,David F. Sandberg,2003,4.9,84,An explosive action saga where the hero battles impossible odds to save the world.,https://movieposters.example.com/poster_432.jpg
433,Wonder Woman Dark,DC,English,Fantasy|Action,Henry Cavill,Francis Lawrence,2003,3.0,45,A young hero rises to fulfill a destiny written in the stars.,https://movieposters.example.com/poster_433.jpg
434,Wonder Woman Unleashed,DC,English,Crime|Drama,Joaquin Phoenix,Patty Jenkins,2020,3.8,62,A sharp detective must outsmart a criminal mastermind before time runs out.,https://movieposters.example.com/poster_434.jpg
435,Shazam Legacy,DC,English,Action|Adventure,Jason Momoa,James Wan,2014,4.4,68,A high-octane thriller packed with breathtaking stunts and edge-of-seat moments.,https://movieposters.example.com/poster_435.jpg
436,Harley Quinn Unleashed,DC,English,Action|Thriller,Joaquin Phoenix,David F. Sandberg,2008,3.2,53,A relentless action journey where betrayal meets justice in a war for survival.,https://movieposters.example.com/poster_436.jpg
437,Justice League Returns,DC,English,Crime|Action,Henry Cavill,Cathy Yan,2017,2.5,32,A gritty crime drama where law and corruption collide in the shadows.,https://movieposters.example.com/poster_437.jpg
438,Joker 3,DC,English,Drama|Thriller,Margot Robbie,Andy Muschietti,2017,4.0,56,"A powerful human drama exploring love, loss, and the courage to rebuild.",https://movieposters.example.com/poster_438.jpg
439,Wonder Woman 2,DC,English,Action|Thriller,Joaquin Phoenix,Patty Jenkins,2012,3.3,47,An explosive action saga where the hero battles impossible odds to save the world.,https://movieposters.example.com/poster_439.jpg
440,Harley Quinn Dark,DC,English,Sci-Fi|Thriller,Gal Gadot,James Wan,2006,3.8,56,A mind-bending science fiction adventure that questions the nature of reality.,https://movieposters.example.com/poster_440.jpg
441,Joker Unleashed,DC,English,Comedy|Action,Henry Cavill,Andy Muschietti,2006,4.6,100,"Friendship, fun, and absolute chaos — a comedy you will not forget.",https://movieposters.example.com/poster_441.jpg
442,Black Adam Rising,DC,English,Crime|Action,Henry Cavill,Patty Jenkins,2012,3.6,48,A sharp detective must outsmart a criminal mastermind before time runs out.,https://movieposters.example.com/poster_442.jpg
443,Superman Dark,DC,English,Crime|Drama,Zachary Levi,Zack Snyder,2022,4.4,69,A sharp detective must outsmart a criminal mastermind before time runs out.,https://movieposters.example.com/poster_443.jpg
444,Shazam Unleashed,DC,English,Romance|Comedy,Gal Gadot,Patty Jenkins,2003,3.7,67,A passionate romance that tests the limits of sacrifice and devotion.,https://movieposters.example.com/poster_444.jpg
445,Justice League Rising,DC,English,Drama|Thriller,Margot Robbie,Todd Phillips,2012,4.1,67,"A deeply moving tale of family, sacrifice, and redemption.",https://movieposters.example.com/poster_445.jpg
446,Aquaman Unleashed,DC,English,Crime|Drama,Ben Affleck,James Wan,2008,4.1,71,"In the city's underworld, loyalty is the only currency that matters.",https://movieposters.example.com/poster_446.jpg
447,Joker Rising,DC,English,Sci-Fi|Action,Ben Affleck,Andy Muschietti,2010,4.4,76,"In a world transformed by technology, one man fights for what remains human.",https://movieposters.example.com/poster_447.jpg
448,Batman Legacy,DC,English,Horror|Drama,Joaquin Phoenix,Cathy Yan,2000,4.4,81,"When the nightmare becomes real, there is no escaping the darkness.",https://movieposters.example.com/poster_448.jpg
449,Justice League War,DC,English,Comedy|Romance,Zachary Levi,Patty Jenkins,2007,3.4,53,Life is too short not to laugh — this movie proves exactly that.,https://movieposters.example.com/poster_449.jpg
450,Wonder Woman Storm,DC,English,Crime|Action,Jason Momoa,Todd Phillips,2023,3.9,78,"In the city's underworld, loyalty is the only currency that matters.",https://movieposters.example.com/poster_450.jpg
451,Batman Storm,DC,English,Crime|Action,Ezra Miller,Francis Lawrence,2006,3.6,63,A sharp detective must outsmart a criminal mastermind before time runs out.,https://movieposters.example.com/poster_451.jpg
452,Aquaman 3,DC,English,Fantasy|Drama,Ben Affleck,James Wan,2002,3.9,57,"Magic, myth, and courage collide in a battle for an ancient kingdom.",https://movieposters.example.com/poster_452.jpg
453,Batman 3,DC,English,Sci-Fi|Thriller,Gal Gadot,Zack Snyder,2005,3.6,60,A mind-bending science fiction adventure that questions the nature of reality.,https://movieposters.example.com/poster_453.jpg
454,Aquaman Storm,DC,English,Horror|Crime,Ben Affleck,Francis Lawrence,2001,3.0,32,Terror lurks in every shadow in this chilling psychological horror.,https://movieposters.example.com/poster_454.jpg
455,Aquaman 2,DC,English,Crime|Action,Jason Momoa,Francis Lawrence,2016,4.5,68,A gritty crime drama where law and corruption collide in the shadows.,https://movieposters.example.com/poster_455.jpg
456,Shazam 3,DC,English,Drama|Romance,Ezra Miller,Cathy Yan,2015,3.4,51,"Real emotions, real struggles — a story that will stay with you forever.",https://movieposters.example.com/poster_456.jpg
457,Black Adam Dark,DC,English,Romance|Comedy,Jason Momoa,James Wan,2008,4.1,61,A heartwarming love story that transcends time and distance.,https://movieposters.example.com/poster_457.jpg
458,Superman Storm,DC,English,Sci-Fi|Thriller,Ben Affleck,James Wan,2018,3.5,55,"In a world transformed by technology, one man fights for what remains human.",https://movieposters.example.com/poster_458.jpg
459,Shazam Reborn,DC,English,Crime|Action,Ezra Miller,Todd Phillips,2020,3.9,67,A gritty crime drama where law and corruption collide in the shadows.,https://movieposters.example.com/poster_459.jpg
460,Shazam Storm,DC,English,Comedy|Action,Zachary Levi,James Wan,2020,3.3,48,A laugh-out-loud comedy that finds joy in life's most chaotic moments.,https://movieposters.example.com/poster_460.jpg
461,Black Adam Returns,DC,English,Fantasy|Action,Joaquin Phoenix,Todd Phillips,2022,3.8,76,A young hero rises to fulfill a destiny written in the stars.,https://movieposters.example.com/poster_461.jpg
462,Joker Legacy,DC,English,Drama|Crime,Zachary Levi,Todd Phillips,2006,3.4,59,"A deeply moving tale of family, sacrifice, and redemption.",https://movieposters.example.com/poster_462.jpg
463,Batman Reborn,DC,English,Horror|Crime,Henry Cavill,Zack Snyder,2016,3.7,78,A spine-chilling horror that blurs the line between the living and dead.,https://movieposters.example.com/poster_463.jpg
464,Superman Returns,DC,English,Romance|Comedy,Joaquin Phoenix,Patty Jenkins,2015,3.3,46,Two souls find unexpected love in the most unlikely circumstances.,https://movieposters.example.com/poster_464.jpg
465,Aquaman Legacy,DC,English,Fantasy|Adventure,Joaquin Phoenix,Todd Phillips,2020,4.3,85,An epic fantasy journey through magical realms and ancient prophecies.,https://movieposters.example.com/poster_465.jpg
466,Shazam War,DC,English,Horror|Crime,Ben Affleck,Andy Muschietti,2021,3.8,47,Terror lurks in every shadow in this chilling psychological horror.,https://movieposters.example.com/poster_466.jpg
467,Superman Reborn,DC,English,Crime|Thriller,Zachary Levi,Todd Phillips,2008,2.0,30,A sharp detective must outsmart a criminal mastermind before time runs out.,https://movieposters.example.com/poster_467.jpg
468,Batman War,DC,English,Sci-Fi|Fantasy,Ezra Miller,Cathy Yan,2023,3.6,64,"In a world transformed by technology, one man fights for what remains human.",https://movieposters.example.com/poster_468.jpg
469,Wonder Woman Legacy,DC,English,Comedy|Romance,Joaquin Phoenix,James Wan,2021,3.2,38,A laugh-out-loud comedy that finds joy in life's most chaotic moments.,https://movieposters.example.com/poster_469.jpg
470,Joker 2,DC,English,Comedy|Action,Gal Gadot,Todd Phillips,2023,3.5,61,"Friendship, fun, and absolute chaos — a comedy you will not forget.",https://movieposters.example.com/poster_470.jpg
471,Justice League Legacy,DC,English,Fantasy|Action,Ezra Miller,Cathy Yan,2007,3.1,33,A young hero rises to fulfill a destiny written in the stars.,https://movieposters.example.com/poster_471.jpg
472,Batman Unleashed,DC,English,Romance|Comedy,Joaquin Phoenix,Todd Phillips,2014,3.8,68,A heartwarming love story that transcends time and distance.,https://movieposters.example.com/poster_472.jpg
473,Black Adam Unleashed,DC,English,Romance|Action,Zachary Levi,David F. Sandberg,2016,4.2,90,Two souls find unexpected love in the most unlikely circumstances.,https://movieposters.example.com/poster_473.jpg
474,Black Adam War,DC,English,Comedy|Drama,Margot Robbie,Zack Snyder,2004,2.5,29,"Friendship, fun, and absolute chaos — a comedy you will not forget.",https://movieposters.example.com/poster_474.jpg
475,Harley Quinn Rising,DC,English,Comedy|Drama,Zachary Levi,James Wan,2010,3.6,56,"Friendship, fun, and absolute chaos — a comedy you will not forget.",https://movieposters.example.com/poster_475.jpg
476,Joker Dark,DC,English,Action|Drama,Gal Gadot,Cathy Yan,2020,3.5,52,A high-octane thriller packed with breathtaking stunts and edge-of-seat moments.,https://movieposters.example.com/poster_476.jpg
477,Black Adam 2,DC,English,Comedy|Romance,Ezra Miller,James Wan,2018,3.3,34,A laugh-out-loud comedy that finds joy in life's most chaotic moments.,https://movieposters.example.com/poster_477.jpg
478,Joker Returns,DC,English,Crime|Thriller,Margot Robbie,Andy Muschietti,2012,3.8,55,A sharp detective must outsmart a criminal mastermind before time runs out.,https://movieposters.example.com/poster_478.jpg
479,Superman Legacy,DC,English,Horror|Thriller,Ben Affleck,David F. Sandberg,2023,3.8,63,"When the nightmare becomes real, there is no escaping the darkness.",https://movieposters.example.com/poster_479.jpg
480,Harley Quinn Reborn,DC,English,Sci-Fi|Thriller,Ben Affleck,Zack Snyder,2020,3.9,67,"In a world transformed by technology, one man fights for what remains human.",https://movieposters.example.com/poster_480.jpg
481,Aquaman Dark,DC,English,Crime|Action,Joaquin Phoenix,James Wan,2003,4.2,68,"In the city's underworld, loyalty is the only currency that matters.",https://movieposters.example.com/poster_481.jpg
482,The Flash Dark,DC,English,Fantasy|Action,Gal Gadot,Patty Jenkins,2001,3.8,60,A young hero rises to fulfill a destiny written in the stars.,https://movieposters.example.com/poster_482.jpg
483,Aquaman War,DC,English,Drama|Crime,Margot Robbie,James Wan,2010,3.9,55,"A powerful human drama exploring love, loss, and the courage to rebuild.",https://movieposters.example.com/poster_483.jpg
484,Wonder Woman Reborn,DC,English,Sci-Fi|Thriller,Margot Robbie,Zack Snyder,2007,3.7,44,A mind-bending science fiction adventure that questions the nature of reality.,https://movieposters.example.com/poster_484.jpg
485,Justice League Unleashed,DC,English,Action|Crime,Gal Gadot,Patty Jenkins,2011,3.1,56,A relentless action journey where betrayal meets justice in a war for survival.,https://movieposters.example.com/poster_485.jpg
486,Joker Storm,DC,English,Romance|Action,Ben Affleck,Zack Snyder,2021,3.4,59,A heartwarming love story that transcends time and distance.,https://movieposters.example.com/poster_486.jpg
487,The Flash War,DC,English,Crime|Drama,Henry Cavill,Andy Muschietti,2014,3.8,72,"In the city's underworld, loyalty is the only currency that matters.",https://movieposters.example.com/poster_487.jpg
488,Shazam Returns,DC,English,Action|Adventure,Zachary Levi,James Wan,2006,2.7,48,A high-octane thriller packed with breathtaking stunts and edge-of-seat moments.,https://movieposters.example.com/poster_488.jpg
489,Batman Returns,DC,English,Romance|Action,Joaquin Phoenix,James Wan,2013,2.5,48,A passionate romance that tests the limits of sacrifice and devotion.,https://movieposters.example.com/poster_489.jpg
490,Shazam Dark,DC,English,Drama|Romance,Joaquin Phoenix,Patty Jenkins,2003,2.9,28,"A deeply moving tale of family, sacrifice, and redemption.",https://movieposters.example.com/poster_490.jpg
491,Superman Unleashed,DC,English,Crime|Thriller,Joaquin Phoenix,David F. Sandberg,2011,4.1,71,A gritty crime drama where law and corruption collide in the shadows.,https://movieposters.example.com/poster_491.jpg
492,Justice League 2,DC,English,Drama|Crime,Zachary Levi,David F. Sandberg,2022,3.0,39,"A powerful human drama exploring love, loss, and the courage to rebuild.",https://movieposters.example.com/poster_492.jpg
493,Justice League Dark,DC,English,Drama|Romance,Ben Affleck,Patty Jenkins,2003,3.1,56,"A powerful human drama exploring love, loss, and the courage to rebuild.",https://movieposters.example.com/poster_493.jpg
494,The Flash 3,DC,English,Sci-Fi|Fantasy,Henry Cavill,Todd Phillips,2020,4.6,84,Humanity's last hope lies in a mission beyond the stars.,https://movieposters.example.com/poster_494.jpg
495,Black Adam Storm,DC,English,Comedy|Drama,Zachary Levi,Zack Snyder,2003,3.4,53,"Friendship, fun, and absolute chaos — a comedy you will not forget.",https://movieposters.example.com/poster_495.jpg
496,Wonder Woman 3,DC,English,Romance|Drama,Jason Momoa,Andy Muschietti,2023,3.0,60,A heartwarming love story that transcends time and distance.,https://movieposters.example.com/poster_496.jpg
497,The Flash Reborn,DC,English,Horror|Drama,Gal Gadot,James Wan,2010,3.2,52,A spine-chilling horror that blurs the line between the living and dead.,https://movieposters.example.com/poster_497.jpg
498,Black Adam Legacy,DC,English,Comedy|Drama,Henry Cavill,Cathy Yan,2010,2.9,38,"Friendship, fun, and absolute chaos — a comedy you will not forget.",https://movieposters.example.com/poster_498.jpg
499,Harley Quinn 3,DC,English,Drama|Crime,Zachary Levi,Todd Phillips,2012,4.7,89,"A deeply moving tale of family, sacrifice, and redemption.",https://movieposters.example.com/poster_499.jpg
500,The Flash Returns,DC,English,Action|Thriller,Henry Cavill,James Wan,2022,3.4,46,An explosive action saga where the hero battles impossible odds to save the world.,https://movieposters.example.com/poster_500.jpg
